0,60.326015030308724
1,63.19711741314255
2,63.28614937818378
3,61.10665600237242
4,94.6271908846567
5,75.6557780440045
6,56.98747203822051
7,71.16184799882902
8,58.937439322221174
9,36.15485706578663
10,22.717872231485902
11,59.254376483359465
12,73.32306202506126
13,65.10793807420335
14,67.14216355870211
15,69.43803397653181
16,71.00482664879502
17,108.3696985390057
18,51.240743161717155
19,58.716926560125415
20,33.448342139765046
21,59.15232553547537
22,52.357326283552254
23,62.794784720238354
24,49.4087288382062
25,51.41019092496026
26,27.216255469027292
27,89.20456881347286
28,80.11091834825123
29,54.7797431224482
30,30.059899773710043
31,8.779696657906058
32,57.534713788876054
33,59.24577062101147
34,36.95395970430828
35,44.91776972901782
36,23.158575424067088
37,65.03583790709348
38,52.37180788603149
39,50.6803586903483
40,44.031791819886315
41,66.50004816529062
42,37.88585737949428
43,71.70556170584888
44,58.117559330785255
45,58.688390652081715
46,48.43584560934899
47,29.83750251781223
48,71.98963527117826
49,43.61044043343157
50,49.165558346533714
51,66.07220411575896
52,11.524815252132171
53,89.55088717092012
54,58.7618555576002
55,58.31070639478588
56,55.11906033286361
57,73.23751854657968
58,51.91385543678755
59,73.62697991362887
60,19.09228065742542
61,2.769562014295019
62,48.70726217625287
63,52.46693558754064
64,79.50584152929824
65,44.41407915685714
66,47.611008721321966
67,76.13910343583372
68,45.49933844693452
69,44.97206382535947
70,51.47534098684727
71,58.99713395424618
72,11.637509917316336
73,68.04354438541083
74,73.22203716879363
75,39.5113062097804
76,47.58965166364913
77,80.5317094861405
78,69.74792711495387
79,5.017723573390683
80,71.27342078088844
81,65.84331795392286
82,32.56194773673809
83,92.23232791216479
84,40.297025524740285
85,6.800734909031021
86,82.89516094306668
87,52.08852104719876
88,67.47460395511254
89,27.430825354862577
90,48.47216981670725
91,93.15433645004902
92,58.393655606988936
93,52.87355234341724
94,43.76164648910052
95,38.39945717022994
96,75.31489629235156
97,31.337019338809863
98,47.58431783403784
99,61.194240385301825
100,41.69585352599195
101,80.94235955037391
102,-3.7896357190903913
103,46.401573477459195
104,60.88528423770647
105,24.156651234709226
106,50.32578326299253
107,60.34614375880416
108,63.700369116625744
109,34.463637564201775
110,33.32295494340421
111,11.906623503785482
112,64.12140134811813
113,57.54338040957716
114,62.86706384015907
115,80.4015035415122
116,67.53151243020774
117,72.70570164237282
118,40.158751211979244
119,55.3504851662618
120,85.25260353670333
121,73.31159647507826
122,88.78151682004405
123,51.335719753087275
124,33.46038432632672
125,62.551824152035344
126,43.711931833179136
127,45.388743347157096
128,51.89345131436813
129,22.91111099081405
130,40.738243490823976
131,29.568056144490278
132,78.77274650428278
133,63.69089771447442
134,83.53664032774434
135,68.39877467945328
136,60.5886294504538
137,40.124577937010486
138,39.9077591157935
139,65.81919455771411
140,79.45984351605192
141,36.51235289534059
142,42.03781335351278
143,67.01988758621884
144,17.743239504951795
145,64.6623738990747
146,54.58862718256013
147,66.37316418194878
148,41.06671817829975
149,16.598991233720298
150,54.39653167784367
151,79.44046701215143
152,55.74441705553157
153,67.91090817367086
154,73.51636236257727
155,47.53335396402811
156,33.22181322563343
157,57.50749559526261
158,78.80989753995111
159,86.4887205971757
160,73.96502617715214
161,62.55017439418923
162,45.18216161693813
163,72.93399094799223
164,66.57973367867564
165,68.80074159474577
166,89.3120492828819
167,30.11604839255577
168,34.499236202106566
169,47.7151774401855
170,54.97517347181466
171,65.43652595511213
172,58.75741210912021
173,56.35488486222319
174,47.55059718316257
175,47.55535927066125
176,61.806209402945015
177,61.5838100282889
178,52.128293502071045
179,65.87306293897896
180,72.26548332093458
181,78.67602071493356
182,61.18356937239045
183,57.153709652562554
184,41.77989740330901
185,64.24099733053282
186,55.44309099277077
187,33.18705164651833
188,39.56306055560687
189,61.85604523626744
190,29.165060125578684
191,55.66070088891599
192,57.35805535966643
193,51.752002999266956
194,81.32589222096499
195,50.07737937277014
196,69.55186319443764
197,65.2699161381406
198,39.835269825473326
199,59.85256296988872
200,44.79306757726236
201,65.65200368553467
202,71.76304587200548
203,59.9371859304523
204,64.88805736742246
205,86.61822659711422
206,29.890685078095647
207,40.62515355625461
208,43.091635475595595
209,41.28671240179827
210,62.35364406210351
211,50.785008030649465
212,24.29665993654449
213,62.94735098126269
214,58.911172636251486
215,33.43213995159468
216,42.97843099074021
217,50.99564100259993
218,29.35731641149105
219,76.3096307286331
220,39.24886829702983
221,53.78588315949964
222,55.26387857182213
223,82.80357156885927
224,51.849517433442365
225,56.09632573054338
226,35.66871375573329
227,88.10253207229363
228,19.91997569730809
229,63.58145468398772
230,81.25367336604963
231,73.6866879347382
232,40.68754258924282
233,24.552051511654717
234,64.35618438622222
235,46.73829296060842
236,23.074497636197385
237,47.33860149559972
238,55.86434622678672
239,58.976830459662644
240,42.28071648144076
241,62.37092914849221
242,4.759626077096144
243,58.0931416678299
244,43.538832003545274
245,51.39639992872634
246,45.98085582268608
247,58.61164533520048
248,53.39403957091723
249,64.76689082363828
250,66.67282471471393
251,54.39296290687892
252,72.23844210866756
253,65.12691470073455
254,5.443935284641725
255,57.03372878824194
256,77.61775744518206
257,86.77557325823445
258,70.91727752994802
259,39.86945955626261
260,77.77809677753625
261,73.67639780472169
262,2.921036755452306
263,76.74689164646628
264,38.80583670716561
265,37.37101304657399
266,62.23942047453549
267,65.72604733228971
268,35.49098639859375
269,23.589810572833006
270,60.33097622666857
271,77.72789373855662
272,61.91370335570145
273,32.535037503995866
274,42.74663388055029
275,47.984845859009674
276,65.2699360998645
277,18.003147906117327
278,60.21947721621585
279,46.805395658039025
280,51.03164283436462
281,65.6985859707317
282,55.200735949427234
283,4.3501588377738045
284,39.294761191915605
285,20.33647566241357
286,51.038514272838015
287,58.79112412130758
